,rfid,sex,cohort,coatcolor,dd_housing_box,dd_order_in_box,dd_squad_num,dd_box_color,dd_operant_box,dd_s_or_ns,locomotor_cage,locomotor_t1_age,locomotor_t2_age,locomotor_fecal_boli_box,locomotor_fecal_boli_age_1,locomotor_fecal_boli_age_2,dd_indiff_0,dd_indiff_2,dd_indiff_4,dd_indiff_8,dd_indiff_16,dd_indiff_24,dd_hyperbolic_k,dd_hyperbolic_lnk,dd_hyperbolic_b,dd_auc_trad,dd_auc_norm0,dd_quasi_h_k_beta,dd_quasi_h_s_delta,dd_expon_k,locomotor_t1_total_distance,locomotor_t1_rest_time,locomotor_t1_rest_episode_count,locomotor_t1_movement_episode_count,locomotor_t1_vertical_activity_count,locomotor_t1_center_time_legacy,locomotor_t2_total_distance,locomotor_t2_rest_time,locomotor_t2_rest_episode_count,locomotor_t2_movement_episode_count,locomotor_t2_vertical_activity_count,locomotor_t2_center_time_legacy,locomotor_fecal_boli_1,locomotor_fecal_boli_2,locomotor_fecal_boli_change,regressedlr_dd_indiff_0,regressedlr_dd_indiff_2,regressedlr_dd_indiff_4,regressedlr_dd_indiff_8,regressedlr_dd_indiff_16,regressedlr_dd_indiff_24,regressedlr_dd_hyperbolic_k,regressedlr_dd_hyperbolic_lnk,regressedlr_dd_hyperbolic_b,regressedlr_dd_auc_trad,regressedlr_dd_auc_norm0,regressedlr_dd_quasi_h_k_beta,regressedlr_dd_quasi_h_s_delta,regressedlr_dd_expon_k,regressedlr_locomotor_t1_total_distance,regressedlr_locomotor_t1_rest_time,regressedlr_locomotor_t1_rest_episode_count,regressedlr_locomotor_t1_movement_episode_count,regressedlr_locomotor_t1_vertical_activity_count,regressedlr_locomotor_t1_center_time_legacy,regressedlr_locomotor_t2_total_distance,regressedlr_locomotor_t2_rest_time,regressedlr_locomotor_t2_rest_episode_count,regressedlr_locomotor_t2_movement_episode_count,regressedlr_locomotor_t2_vertical_activity_count,regressedlr_locomotor_t2_center_time_legacy,regressedlr_locomotor_fecal_boli_1,regressedlr_locomotor_fecal_boli_2,regressedlr_locomotor_fecal_boli_change
772,933000320187162,F,C05,BROWNHOOD,,,,,,,3.0,79.0,80.0,14.0,79.0,80.0,,,,,,,,,,,,,,,4215.69,300.45,123.0,132.0,1496.0,179.14,2620.69,386.02,138.0,142.0,1112.0,176.21,2.0,2.0,0.0,,,,,,,,,,,,,,,0.668249155577819,-0.703543655057722,-0.956870246883342,-0.919736159405206,0.320211994593771,0.388111898107521,-0.0518295033055739,-0.520746007117626,-1.03541113545171,-1.13598738434798,-0.13188969182842,0.771549054390448,-0.0997929010760929,0.478680971100629,0.510255304200318
773,933000320187165,M,C05,BROWNHOOD,,,,,,,2.0,79.0,80.0,37.0,79.0,80.0,,,,,,,,,,,,,,,1912.87,359.89,139.0,150.0,1309.0,251.78,1200.71,427.92,156.0,159.0,1212.0,388.44,7.0,9.0,2.0,,,,,,,,,,,,,,,-0.832006270016473,0.0518295033055741,0.139933868126646,0.290981873482267,-0.160085160703099,0.498059689860862,-1.00193456195736,-0.0837850369211275,0.0717934371907699,-0.16816345522434,0.457851931012495,1.40314925145169,0.688312579263665,2.08992871341708,1.31208799564572
774,933000320187173,F,C05,BROWNHOOD,,,,,,,1.0,83.0,84.0,47.0,83.0,84.0,,,,,,,,,,,,,,,2834.84,433.39,144.0,150.0,1135.0,319.14,2281.72,585.28,121.0,121.0,1082.0,158.83,6.0,5.0,-1.0,,,,,,,,,,,,,,,-0.353957906672389,0.832006270016473,0.520746007117626,0.353957906672389,-0.67824673906293,1.43589090698824,-0.431456156928572,2.0244363169531,-2.05638285074348,-2.31399991960229,-0.23733019886823,0.614400484919194,0.82079208833238,1.07617916985175,-0.438770240853901
775,933000320187175,F,C05,BLACK,,,,,,,2.0,80.0,81.0,29.0,80.0,81.0,,,,,,,,,,,,,,,3608.91,291.32,135.0,144.0,1371.0,360.51,2817.32,379.8,158.0,160.0,1462.0,139.33,8.0,0.0,-8.0,,,,,,,,,,,,,,,0.212805674693294,-0.826386188547863,-0.16816345522434,-0.0199268216505944,-0.0438501552763809,1.50643522070069,0.164122969148985,-0.6048028257044,0.43583413618297,0.0837850369211274,0.815223556792279,0.462281906208327,1.48209587822312,-0.178563756979462,-2.12676648312456
776,933000320187187,M,C05,BROWNHOOD,,,,,,,4.0,75.0,76.0,16.0,75.0,76.0,,,,,,,,,,,,,,,4051.61,347.31,134.0,143.0,1499.0,91.9,2992.53,473.36,163.0,169.0,1175.0,139.55,0.0,0.0,0.0,,,,,,,,,,,,,,,1.24094412395767,-0.0997929010760929,-0.188408497693839,-0.0877848304603871,0.585772186561683,-1.09878903652731,1.05606614395134,0.511639949485918,0.539089472574045,0.557616161251767,0.241431132929851,0.13591068064648,-1.51894701018036,-0.91257716583047,0.533122124690983
777,933000320187188,F,C05,ALBINO,,,,,,,3.0,75.0,76.0,12.0,75.0,76.0,,,,,,,,,,,,,,,2694.24,331.54,140.0,151.0,1223.0,93.43,2531.97,411.23,164.0,172.0,1330.0,192.46,3.0,0.0,-3.0,,,,,,,,,,,,,,,-0.462281906208327,-0.345485073719799,0.22096557594265,0.414025644678041,-0.43583413618297,-0.729299039101725,-0.0997929010760929,-0.0957886973637309,0.771549054390448,0.849026665402385,0.462281906208327,0.975940804609094,0.212805674693294,-0.170458356747895,-0.943272767803244
778,933000320187189,M,C05,BROWN,,,,,,,3.0,75.0,76.0,16.0,75.0,76.0,,,,,,,,,,,,,,,2671.1,352.17,139.0,149.0,1349.0,79.79,2589.15,387.03,149.0,156.0,1182.0,238.69,5.0,5.0,0.0,,,,,,,,,,,,,,,-0.0638048753740952,-0.0518295033055739,0.152017299832625,0.216883820186975,-0.0079702855763906,-1.28518358069407,0.663275362110668,-0.557616161251767,-0.358203832966929,-0.341257977795462,0.290981873482267,0.93814149222999,0.0638048753740953,0.642265767767666,0.542346804902999
779,933000320187190,F,C05,BLACKHOOD,,,,,,,2.0,77.0,78.0,39.0,77.0,78.0,,,,,,,,,,,,,,,3488.36,322.02,153.0,165.0,1457.0,197.62,2476.72,471.06,153.0,160.0,1067.0,60.52,10.0,0.0,-10.0,,,,,,,,,,,,,,,0.123854041043712,-0.466720972203648,1.11348358383147,1.16691860113532,0.204659918570476,0.543703579259918,-0.180301676901696,0.73973721941389,0.0199268216505944,0.0917860289108743,-0.278531831295285,-0.729299039101725,2.3762823257272,-0.162364139940235,-3.15730322273295
780,933000320187191,F,C05,ALBINO,,,,,,,4.0,75.0,76.0,20.0,75.0,76.0,,,,,,,,,,,,,,,2884.28,449.81,165.0,168.0,1409.0,165.01,1799.98,536.27,167.0,177.0,1308.0,41.37,6.0,6.0,0.0,,,,,,,,,,,,,,,-0.320211994593771,1.00193456195736,1.8226099990667,1.42480686770253,0.043850155276381,0.278531831295285,-0.995373074756075,1.59955231920823,0.956870246883342,1.16691860113532,0.337036970829394,-1.12842258406707,0.849026665402385,1.29343725329641,0.519369373004145
781,933000320187192,M,C05,ALBINO,,,,,,,4.0,78.0,79.0,34.0,78.0,79.0,,,,,,,,,,,,,,,3916.5,224.52,115.0,126.0,1431.0,308.74,3868.26,194.63,104.0,118.0,1464.0,140.76,5.0,8.0,3.0,,,,,,,,,,,,,,,1.12842258406707,-1.54470954866633,-1.09878903652731,-1.08432799755596,0.332821960314184,0.766193444745778,1.64408337024815,-2.8222044980228,-2.8222044980228,-2.3762823257272,1.50643522070069,0.152017299832625,0.0717934371907699,1.78143898442708,1.64331163934729
782,933000320187194,F,C05,BLACK,,,,,,,3.0,76.0,77.0,18.0,76.0,77.0,,,,,,,,,,,,,,,3384.28,275.23,127.0,137.0,1660.0,163.54,3069.75,379.03,166.0,177.0,1521.0,151.04,0.0,7.0,7.0,,,,,,,,,,,,,,,0.0677986154412356,-1.10610645494792,-0.643541471471839,-0.498059689860863,0.826386188547863,0.249645271474283,0.337036970829394,-0.614400484919193,0.895669597032344,1.18281129594049,0.956870246883342,0.581047757280403,-0.609594636175404,1.76225941447673,3.15730322273294
783,933000320187199,M,C05,BLACKHOOD,,,,,,,4.0,75.0,76.0,10.0,75.0,76.0,,,,,,,,,,,,,,,4400.89,267.1,119.0,128.0,1576.0,225.37,4019.39,329.75,139.0,144.0,1574.0,216.59,0.0,0.0,0.0,,,,,,,,,,,,,,,1.55798466257325,-1.0286235699285,-0.963188171222743,-1.00193456195736,0.82079208833238,0.274391487860037,1.8226099990667,-1.39256297006655,-0.950590288110625,-0.963188171222743,1.78216836103315,0.787750590444633,-1.48209587822312,-0.89456604772315,0.551617869114218
784,933000320187203,F,C05,BROWNHOOD,,,,,,,4.0,78.0,79.0,36.0,78.0,79.0,,,,,,,,,,,,,,,2570.52,429.58,161.0,169.0,1152.0,124.46,2513.73,477.41,142.0,147.0,1015.0,116.87,8.0,0.0,-8.0,,,,,,,,,,,,,,,-0.600024862340395,0.787750590444633,1.55798466257325,1.51894701018036,-0.638647206434743,-0.245536131339743,-0.123854041043712,0.793197168306389,-0.688312579263665,-0.804161593148402,-0.39672003144116,0.208731065374422,1.51894701018036,-0.154280546851203,-2.05572617763887
785,933000320187207,M,C05,BROWNHOOD,,,,,,,2.0,76.0,77.0,13.0,76.0,77.0,,,,,,,,,,,,,,,1961.54,444.83,166.0,169.0,1309.0,246.15,1938.56,476.23,170.0,176.0,1199.0,232.01,5.0,0.0,-5.0,,,,,,,,,,,,,,,-0.734508125616741,0.982377007211543,1.84400212913511,1.53170120702973,-0.152017299832625,0.440220484952901,-0.0079702855763906,0.534486814681294,0.975940804609094,1.07009023002916,0.366715185000079,0.877954882724359,0.0797865833603882,-0.876840554035961,-1.39170172793582
786,933000320187209,F,C05,BLACKHOOD,,,,,,,1.0,79.0,80.0,31.0,79.0,80.0,,,,,,,,,,,,,,,3960.77,374.12,136.0,151.0,1511.0,79.91,3123.93,450.06,160.0,166.0,1260.0,64.14,0.0,0.0,0.0,,,,,,,,,,,,,,,0.444615320019653,0.13188969182842,-0.0438501552763809,0.42272484635622,0.379532428641948,-0.907637164281146,0.39672003144116,0.520746007117626,0.552966764488624,0.525315232555291,0.22096557594265,-0.633768191879278,-0.595260557832843,-0.142173864512036,0.528526790051901
787,933000320187212,M,C05,BLACK,,,,,,,3.0,82.0,83.0,42.0,82.0,83.0,,,,,,,,,,,,,,,4040.89,270.73,120.0,131.0,1670.0,143.0,4175.94,303.54,124.0,130.0,1628.0,208.48,5.0,1.0,-4.0,,,,,,,,,,,,,,,1.22391129674525,-1.00853947165709,-0.913669943250509,-0.832006270016473,1.19087084261839,-0.525315232555291,1.91381436645586,-1.57154015983986,-1.8226099990667,-1.67568616054906,2.0244363169531,0.713788922310638,0.087784830460387,-0.460852463754679,-1.08332899378027
788,933000320187214,F,C05,BROWN,,,,,,,1.0,80.0,81.0,43.0,80.0,81.0,,,,,,,,,,,,,,,3777.51,329.9,135.0,143.0,1605.0,156.28,2812.77,438.66,156.0,160.0,1457.0,110.44,0.0,0.0,0.0,,,,,,,,,,,,,,,0.345485073719798,-0.388111898107521,-0.160085160703099,-0.0677986154412357,0.658317923323217,0.172206688534814,0.156049960593895,0.332821960314184,0.278531831295285,0.0997929010760929,0.771549054390448,0.119839245113191,-0.581047757280403,-0.130087985803812,0.537728745037473
789,933000320187217,M,C05,BROWN,,,,,,,1.0,76.0,77.0,13.0,76.0,77.0,,,,,,,,,,,,,,,2387.53,469.72,144.0,155.0,986.0,292.66,1357.07,600.92,147.0,151.0,664.0,195.57,6.0,6.0,0.0,,,,,,,,,,,,,,,-0.208731065374422,1.27613503090472,0.462281906208327,0.585772186561683,-1.61404215463009,0.693371709341444,-0.82079208833238,1.72648201966408,-0.493553395089545,-0.595260557832843,-1.70905705431568,0.663275362110668,0.498059689860862,0.91257716583047,0.560936591193041
790,933000320187219,F,C05,ALBINO,,,,,,,2.0,78.0,79.0,3.0,78.0,79.0,,,,,,,,,,,,,,,2193.2,486.38,157.0,165.0,1232.0,258.89,2337.58,482.32,175.0,179.0,1184.0,199.13,1.0,0.0,-1.0,,,,,,,,,,,,,,,-1.00853947165709,1.3821304919276,1.24959716066471,1.18281129594049,-0.388111898107521,1.04913139796397,-0.337036970829394,0.837652754382037,1.47024860300235,1.40314925145169,-0.0119555865947424,1.09152998414627,-0.274391487860037,-0.118021079714235,-0.429997510352359
791,933000320187223,M,C05,BLACKHOOD,,,,,,,3.0,79.0,80.0,38.0,79.0,80.0,,,,,,,,,,,,,,,4329.72,203.96,102.0,112.0,1838.0,239.04,3157.57,341.03,147.0,159.0,1353.0,182.17,3.0,0.0,-3.0,,,,,,,,,,,,,,,1.53170120702973,-2.0244363169531,-1.8226099990667,-1.86627300469173,1.67568616054906,0.405357663027239,1.17482785656935,-1.22391129674525,-0.484570671510905,-0.160085160703099,1.0286235699285,0.534486814681294,-0.444615320019653,-0.865175126875283,-0.637367718738087
792,933000320187232,M,C05,BROWN,,,,,,,4.0,85.0,86.0,46.0,85.0,86.0,,,,,,,,,,,,,,,3248.18,381.76,153.0,156.0,1302.0,391.1,3272.15,388.34,159.0,172.0,1149.0,283.76,6.0,0.0,-6.0,,,,,,,,,,,,,,,0.502576121383987,0.229140216787485,0.877954882724359,0.653376610971535,-0.200592161038666,1.15908167787936,1.27613503090472,-0.548329290564999,0.266124815033126,0.724109667073398,0.160085160703099,1.15131530308495,0.516187627975778,-0.847894343015289,-1.64331163934729
793,933000320187233,M,C05,BROWNHOOD,,,,,,,3.0,85.0,86.0,46.0,85.0,86.0,,,,,,,,,,,,,,,1885.99,389.18,130.0,138.0,1051.0,147.61,1584.99,468.64,178.0,175.0,1271.0,119.59,5.0,6.0,1.0,,,,,,,,,,,,,,,-0.877954882724359,0.303477184700798,-0.383818631878613,-0.457851931012495,-1.37184630841564,-0.493553395089545,-0.484570671510905,0.462281906208327,1.41389516153137,0.925836411210392,0.643541471471839,0.0159410775089853,0.0997929010760929,0.918646971709168,0.91257716583047
794,933000320187236,M,C05,ALBINO,,,,,,,1.0,81.0,82.0,1.0,81.0,82.0,,,,,,,,,,,,,,,3170.34,387.19,155.0,162.0,1466.0,307.11,2441.04,429.16,164.0,168.0,1407.0,67.2,5.0,0.0,-5.0,,,,,,,,,,,,,,,0.418371287911654,0.295141835067149,1.0771818187316,1.05606614395134,0.475626878997011,0.755547557067763,0.502576121383987,-0.07179343719077,0.595260557832843,0.502576121383987,1.31298147897337,-0.70865699057659,0.107806176183568,-0.830863128029929,-1.37097687289897
795,933000320187239,F,C05,BLACK,,,,,,,4.0,82.0,83.0,26.0,82.0,83.0,,,,,,,,,,,,,,,3877.07,359.1,143.0,153.0,1698.0,149.79,3427.9,366.81,147.0,158.0,1599.0,117.46,0.0,0.0,0.0,,,,,,,,,,,,,,,0.379532428641948,0.0119555865947424,0.484570671510904,0.562277643346719,0.944347596607748,0.0997929010760929,0.658317923323217,-0.718939722168033,-0.362456226787751,-0.0837850369211275,1.21552651612008,0.216883820186975,-0.562277643346719,-0.114002680219869,0.546976460225062
796,933000320187240,F,C05,BROWN,,,,,,,2.0,83.0,84.0,33.0,83.0,84.0,,,,,,,,,,,,,,,3127.9,384.82,159.0,168.0,1375.0,336.24,1584.19,566.13,165.0,163.0,860.0,36.63,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.115826379900779,0.196527719943217,1.40314925145169,1.44715421659434,-0.0278993230896937,1.47024860300235,-1.24959716066471,1.8226099990667,0.815223556792279,0.311833673190532,-1.02188306631775,-1.32247647205542,-0.552966764488624,-0.109986120752241,0.556271191902486
797,933000320187245,F,C05,BLACKHOOD,,,,,,,3.0,83.0,84.0,26.0,83.0,84.0,,,,,,,,,,,,,,,2594.22,382.08,141.0,147.0,1476.0,56.2,1906.42,390.71,161.0,169.0,1200.0,282.91,2.0,2.0,0.0,,,,,,,,,,,,,,,-0.571637525165086,0.164122969148985,0.311833673190532,0.139933868126646,0.25375863122418,-1.57154015983986,-0.86051148700907,-0.457851931012495,0.581047757280403,0.67824673906293,0.0358735982542311,1.61404215463009,-0.0837850369211275,0.487652251281942,0.56561423191122
798,933000320187249,M,C05,BROWNHOOD,,,,,,,2.0,80.0,81.0,7.0,80.0,81.0,,,,,,,,,,,,,,,2209.26,437.59,162.0,167.0,1211.0,386.43,1646.84,448.32,160.0,170.0,1209.0,83.96,8.0,6.0,-2.0,,,,,,,,,,,,,,,-0.409687806155959,0.907637164281146,1.57154015983986,1.33209221345111,-0.529895451881666,1.14361775773078,-0.401035107131162,0.200592161038666,0.324409562687903,0.624055076879189,0.409687806155959,-0.484570671510905,1.0771818187316,0.92475081306484,-0.28106255545394
799,933000320187251,F,C05,BLACK,,,,,,,3.0,73.0,74.0,20.0,73.0,74.0,,,,,,,,,,,,,,,1912.55,440.78,142.0,146.0,1009.0,62.42,1948.97,519.2,182.0,184.0,965.0,200.38,7.0,6.0,-1.0,,,,,,,,,,,,,,,-1.24959716066471,0.901637238729444,0.388111898107521,0.0917860289108743,-1.13598738434798,-1.25834478651046,-0.804161593148402,1.26718977672319,1.84400212913511,1.72648201966408,-0.571637525165086,1.12092181384096,1.19900849539016,1.31208799564572,-0.421257749105954
800,933000320187259,M,C05,BLACK,,,,,,,3.0,73.0,74.0,10.0,73.0,74.0,,,,,,,,,,,,,,,3022.16,302.48,131.0,141.0,1394.0,151.15,2154.51,427.27,153.0,159.0,1042.0,92.45,5.0,1.0,-4.0,,,,,,,,,,,,,,,0.200592161038666,-0.67323953585625,-0.332821960314184,-0.274391487860037,0.184353572814566,-0.457851931012495,0.249645271474283,-0.0997929010760929,-0.127870834327565,-0.152017299832625,-0.383818631878613,-0.388111898107521,0.119839245113191,-0.451993194230862,-1.06908394106112
801,933000320187260,M,C05,BROWNHOOD,,,,,,,2.0,73.0,74.0,15.0,73.0,74.0,,,,,,,,,,,,,,,1974.78,481.05,143.0,148.0,1078.0,373.47,2145.05,415.82,182.0,185.0,1220.0,182.68,8.0,7.0,-1.0,,,,,,,,,,,,,,,-0.713788922310638,1.37184630841564,0.383818631878613,0.152017299832625,-1.17482785656935,1.0771818187316,0.233233252281395,-0.216883820186975,1.78216836103315,1.58539074141427,0.502576121383987,0.552966764488624,1.09878903652731,1.41304221473474,-0.045917763131188
802,933000320187261,F,C05,BLACKHOOD,,,,,,,4.0,74.0,75.0,18.0,74.0,75.0,,,,,,,,,,,,,,,3203.11,395.56,132.0,140.0,1691.0,130.37,2764.62,501.18,148.0,148.0,1545.0,226.2,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.0757894049963819,0.311833673190532,-0.349718351946264,-0.320211994593771,0.895669597032344,-0.196527719943217,0.123854041043712,1.05606614395134,-0.295141835067149,-0.67824673906293,1.04913139796397,1.23238301842237,-0.534486814681294,-0.105971334886859,0.575006909258244
803,933000320187269,F,C05,BLACKHOOD,,,,,,,3.0,75.0,76.0,40.0,75.0,76.0,,,,,,,,,,,,,,,3085.7,348.98,136.0,147.0,1472.0,67.56,2892.14,362.25,149.0,158.0,1097.0,45.94,4.0,0.0,-4.0,,,,,,,,,,,,,,,-0.180301676901696,-0.139933868126646,-0.0278993230896937,0.147987109725839,0.229140216787485,-1.18281129594049,0.204659918570476,-0.771549054390448,-0.220965575942651,-0.0757894049963819,-0.180301676901696,-1.01518867442312,0.383818631878613,-0.10195825640152,-1.28427833081336
804,933000320187270,F,C05,BLACK,,,,,,,4.0,74.0,75.0,12.0,74.0,75.0,,,,,,,,,,,,,,,2436.88,409.69,131.0,136.0,1118.0,112.49,1769.98,488.13,159.0,164.0,1002.0,44.76,6.0,0.0,-6.0,,,,,,,,,,,,,,,-0.760859721862499,0.457851931012495,-0.388111898107521,-0.619220566085587,-0.718939722168033,-0.444615320019653,-1.04913139796397,0.950590288110625,0.462281906208327,0.405357663027239,-0.43583413618297,-1.04224674183241,0.872110948779579,-0.0939369576464575,-1.54390451992525
805,933000320187302,M,C05,BLACK,,,,,,,3.0,78.0,79.0,50.0,78.0,79.0,,,,,,,,,,,,,,,2375.97,352.04,146.0,157.0,1273.0,200.91,2178.86,361.02,162.0,174.0,1221.0,94.8,4.0,0.0,-4.0,,,,,,,,,,,,,,,-0.241431132929851,-0.0677986154412357,0.581047757280403,0.693371709341444,-0.324409562687903,0.0598121527369471,0.266124815033126,-0.944347596607748,0.484570671510904,0.843326072634752,0.511639949485918,-0.332821960314184,-0.245536131339743,-0.819641721157849,-1.05505258875721
806,933000320187321,M,C05,BROWNHOOD,,,,,,,3.0,76.0,77.0,34.0,76.0,77.0,,,,,,,,,,,,,,,1493.09,535.62,152.0,154.0,902.0,81.98,1876.08,473.77,177.0,178.0,1074.0,164.11,8.0,4.0,-4.0,,,,,,,,,,,,,,,-1.35170223993066,1.76299441966828,0.826386188547863,0.511639949485918,-1.96612148892947,-1.24959716066471,-0.103798705478703,0.525315232555291,1.37184630841564,1.22391129674525,-0.200592161038666,0.405357663027239,1.12092181384096,0.390915261714868,-1.04122593725047
807,933000320187337,F,C05,BROWNHOOD,,,,,,,4.0,69.0,70.0,8.0,69.0,70.0,,,,,,,,,,,,,,,3917.5,344.11,128.0,134.0,1736.0,169.22,4800.5,343.9,127.0,133.0,1721.0,82.94,0.0,0.0,0.0,,,,,,,,,,,,,,,0.42272484635622,-0.208731065374422,-0.562277643346719,-0.771549054390448,1.0771818187316,0.332821960314184,1.88950996033343,-1.16691860113532,-1.84400212913511,-1.80202081741717,1.42480686770253,-0.278531831295285,-0.520746007117626,-0.0859216984577101,0.584450591815193
808,933000320187344,M,C05,BROWNHOOD,,,,,,,4.0,71.0,72.0,28.0,71.0,72.0,,,,,,,,,,,,,,,3295.63,309.5,126.0,132.0,1559.0,85.01,1489.86,406.09,173.0,179.0,1318.0,148.24,4.0,5.0,1.0,,,,,,,,,,,,,,,0.557616161251767,-0.59050972677956,-0.633768191879278,-0.755547557067763,0.787750590444633,-1.21552651612008,-0.614400484919193,-0.320211994593771,1.09878903652731,1.27613503090472,0.889733683359088,0.22096557594265,-0.23733019886823,0.657053531003305,0.92475081306484
809,933000320187345,F,C05,ALBINO,,,,,,,4.0,74.0,75.0,48.0,74.0,75.0,,,,,,,,,,,,,,,2740.8,514.92,135.0,136.0,994.0,43.04,2297.51,382.74,153.0,162.0,847.0,56.74,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.444615320019653,1.69213607349355,-0.156049960593895,-0.609594636175404,-1.15131530308495,-1.86627300469173,-0.405357663027239,-0.581047757280403,0.0278993230896937,0.286826941354616,-1.09152998414627,-0.826386188547863,-0.507102827911747,-0.0779119555449759,0.593946688110712
810,933000320187348,F,C05,BROWN,,,,,,,3.0,83.0,84.0,22.0,83.0,84.0,,,,,,,,,,,,,,,3086.1,346.42,141.0,154.0,1527.0,118.84,2092.29,327.76,145.0,150.0,1326.0,111.07,2.0,3.0,1.0,,,,,,,,,,,,,,,-0.172206688534813,-0.172206688534813,0.320211994593771,0.648451200604509,0.405357663027239,-0.362456226787751,-0.648451200604509,-1.42480686770253,-0.516187627975778,-0.498059689860863,0.39672003144116,0.127870834327565,-0.0757894049963819,0.68202533679597,0.98132373652156
811,933000320187352,M,C05,BROWN,,,,,,,3.0,71.0,72.0,6.0,71.0,72.0,,,,,,,,,,,,,,,3315.46,272.18,127.0,142.0,1538.0,410.39,1969.7,381.22,149.0,162.0,1069.0,182.35,0.0,6.0,6.0,,,,,,,,,,,,,,,0.595260557832843,-0.969544778249135,-0.548329290564999,-0.192466522845425,0.713788922310638,1.26718977672319,0.0318862072191953,-0.62890421763219,-0.349718351946264,0.02391288237921,-0.216883820186975,0.548329290564999,-1.44715421659434,0.93706307335426,2.53807225649064
812,933000320187354,M,C05,BROWNHOOD,,,,,,,4.0,70.0,71.0,6.0,70.0,71.0,,,,,,,,,,,,,,,3303.43,335.18,134.0,148.0,1407.0,114.0,2899.29,393.1,139.0,146.0,1182.0,146.5,2.0,3.0,1.0,,,,,,,,,,,,,,,0.585772186561683,-0.245536131339743,-0.180301676901696,0.160085160703099,0.266124815033126,-0.804161593148402,0.950590288110625,-0.525315232555291,-0.93814149222999,-0.832006270016473,0.299306910465667,0.200592161038666,-0.950590288110625,0.069907208113003,0.93706307335426
813,933000320187355,M,C05,ALBINO,,,,,,,3.0,72.0,73.0,28.0,72.0,73.0,,,,,,,,,,,,,,,2684.78,312.67,134.0,144.0,1351.0,88.85,2006.09,282.25,137.0,145.0,1301.0,94.77,2.0,1.0,-1.0,,,,,,,,,,,,,,,-0.0398615597377776,-0.548329290564999,-0.176252739007846,-0.0159410775089853,0.0079702855763906,-1.15131530308495,0.0797865833603882,-1.96612148892947,-1.07009023002916,-0.913669943250509,0.809680190146028,-0.341257977795462,-0.93197131234319,-0.443169259387497,-0.0379278311877821
814,933000320187356,F,C05,BLACK,,,,,,,3.0,71.0,72.0,8.0,71.0,72.0,,,,,,,,,,,,,,,2279.4,412.82,132.0,139.0,1172.0,104.88,2475.11,428.11,155.0,166.0,1277.0,56.24,8.0,7.0,-1.0,,,,,,,,,,,,,,,-0.93197131234319,0.507102827911747,-0.341257977795462,-0.405357663027239,-0.562277643346719,-0.539089472574045,-0.188408497693839,0.180301676901697,0.18840849769384,0.534486814681294,0.278531831295285,-0.832006270016473,1.57154015983986,1.80129718720263,-0.412550047581939
815,933000320187358,F,C05,BROWNHOOD,,,,,,,1.0,72.0,73.0,25.0,72.0,73.0,,,,,,,,,,,,,,,5155.06,222.33,116.0,129.0,1696.0,123.49,3040.1,364.39,141.0,145.0,1401.0,132.24,5.0,4.0,-1.0,,,,,,,,,,,,,,,1.4941549086209,-1.96612148892947,-1.17482785656935,-1.12092181384096,0.919736159405206,-0.270255842848294,0.320211994593771,-0.760859721862499,-0.793197168306389,-0.883828955158423,0.62890421763219,0.379532428641948,0.552966764488624,0.853626263114652,-0.403873515928549
816,933000320187360,F,C05,BLACKHOOD,,,,,,,2.0,71.0,72.0,5.0,71.0,72.0,,,,,,,,,,,,,,,3015.64,415.01,149.0,162.0,1070.0,544.3,1720.95,485.96,174.0,180.0,804.0,316.53,4.0,5.0,1.0,,,,,,,,,,,,,,,-0.245536131339743,0.581047757280403,0.809680190146028,1.06305205244202,-0.93197131234319,2.09057724026175,-1.09152998414627,0.883828955158423,1.36170520489978,1.4941549086209,-1.23238301842237,1.84400212913511,0.392412330042016,1.08332899378027,0.99432700148067
817,933000320187361,F,C05,BLACKHOOD,,,,,,,1.0,72.0,73.0,9.0,72.0,73.0,,,,,,,,,,,,,,,6741.56,237.57,106.0,113.0,1906.0,275.44,4682.49,320.56,131.0,136.0,1569.0,113.86,1.0,0.0,-1.0,,,,,,,,,,,,,,,2.65422307841797,-1.70905705431568,-1.86627300469173,-1.99443141288806,1.54470954866633,1.18281129594049,1.69213607349355,-1.54470954866633,-1.54470954866633,-1.4941549086209,1.10610645494792,0.143959321866744,-0.266124815033126,-0.0699072081130032,-0.395227283187627
818,933000320187362,M,C05,ALBINO,,,,,,,2.0,76.0,77.0,45.0,76.0,77.0,,,,,,,,,,,,,,,1650.5,421.08,156.0,163.0,1358.0,151.21,84.29,677.14,162.0,163.0,475.0,0.16,3.0,1.0,-2.0,,,,,,,,,,,,,,,-1.15908167787936,0.688312579263665,1.15908167787936,1.12842258406707,0.0478394485472837,-0.449018759499958,-2.3762823257272,2.16736967983524,0.493553395089545,0.0717934371907699,-2.25957924739552,-2.25957924739552,-0.431456156928572,-0.434379696809412,-0.272767625684121
